id_produit,nom_produit,score_noblesse,score_valeur_percue,score_local,score_noel,score_logistique,score_personnalisation,score_qualite,score_marge,score_upsell,score_marge_commentaire,score_qualite_commentaire,statut,base_de_calcul
PROD-0268,D-Day God Save The Queen,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.78 € HT) → 3
PROD-0269,MOUTARDE 100g Pomme Calvados,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.25 € HT) → 2
PROD-0270,MOUTARDE 100g Camembert,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.25 € HT) → 2
PROD-0271,MOUTARDE 100g à l'ancienne au Cidre,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.25 € HT) → 2
PROD-0272,MOUTARDE 100g à l'ail Noir,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.25 € HT) → 2
PROD-0273,MOUTARDE 100g au Piment d'Espelette,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.25 € HT) → 2
PROD-0274,MOUTARDE 100g Poivre Voantsy Perifery,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.25 € HT) → 2
PROD-0275,CONFITURE pomme caramel 180 gr Mont sr Michel,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.70 € HT) → 2
PROD-0276,CONFITURE poire vanille 180 gr Plage,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.70 € HT) → 2
PROD-0277,CONFITURE fruits rouges 180 gr Champs de course,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.70 € HT) → 2
PROD-0278,CARAMELS d'Isigny Fondant beurre salé 150 g Caen,3,3,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.11 € HT) → 3
PROD-0279,CARAMELS d'Isigny beurre salé 150 g Deauville,3,3,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.11 € HT) → 3
PROD-0280,CARAMELS d'Isigny 150 g Assortiment Normand Vache,3,3,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.11 € HT) → 3
PROD-0281,CARAMELS d'Isigny 200 g Assortiment Normand,3,3,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.50 € HT) → 3
PROD-0282,CARAMELS 1/2 sucrette 100g Ouistreham B-LEC,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.64 € HT) → 2
PROD-0283,CARAMELS 1/2 sucrette 100g Caen château B-LEC,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.64 € HT) → 2
PROD-0284,BISCUITS 150g CAEN Mairie,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0285,BISCUITS 150g Ouistreham B-LEC,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0286,BISCUITS 150g Caen Château B-LEC,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0287,BISCUITS 150g Caen cœur de ville Aquarelle,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0288,Biscuits 150g Pays D'Auge Aquarelle,3,3,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0289,Biscuits 150g Cambremer Aquarelle,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0290,POMMEAU 35cl Pique-nique sous les pommiers,4,4,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (9.00 € HT) → 3 ; spiritueux/vin de garde → +1
PROD-0291,Caramels d'Isigny beurre salé 150 g  D-DAY drapeau,3,3,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.11 € HT) → 3
PROD-0292,Caramels d'Isigny 1/2 sucrette 100 g Parachute,2,2,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.64 € HT) → 2
PROD-0293,Caramels d'Isigny 1/2 sucrette 100 g OPERATION OVERLORD,2,2,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.64 € HT) → 2
PROD-0294,Biscuits 120g JEEP,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0295,Biscuits 120g Barge,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.31 € HT) → 3
PROD-0296,Calvados Arrangé Pomme Vanille 70 cl,5,5,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0297,Calvados Arrangé Kumquat Café 70 cl,4,4,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4
PROD-0298,Calvados Arrangé Banane Vanille 70 cl,5,5,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0299,Calvados Arrangé Pomme Caramel 70 cl,4,4,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4
PROD-0300,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,5,5,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0301,Calvados Arrangé Epices de Noël Clémentine 70 cl,5,5,,5,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0302,Calvados Arrangé Pomme Menthe 70 cl,5,5,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0303,Calvados Arrangé Ananas Caramel fleur de sel 70 cl,4,4,3,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4
PROD-0304,Calvados Arrangé Framboise Basilic,5,5,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0305,Calvados Arrangé Bergamote Noix de cajou,5,5,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0306,Calva Arrangé Banane extra mûre vanille 18 mois 50 cl,4,4,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (22.90 € HT) → 4
PROD-0307,Coffret 2 x 20cl INCLUS AVEC LES 20 CL SUR DEMANDE,1,1,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (0.00 € HT) → 1
PROD-0308,Calvados Arrangé Pomme Vanille 20 cl,4,4,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (9.10 € HT) → 3 ; spiritueux/vin de garde → +1
PROD-0309,Calvados Arrangé Kumquat Café 20 cl,3,3,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (9.10 € HT) → 3
PROD-0310,Calvados Arrangé Banane Vanille 20 cl,4,4,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (9.10 € HT) → 3 ; spiritueux/vin de garde → +1
PROD-0311,Calvados Arrangé Pomme Caramel 20 cl,3,3,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (9.10 € HT) → 3
PROD-0312,Cidre bio Cotentin AOC brut  75 cl,3,3,5,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.62 € HT) → 2 ; appellation protégée citée (AOC Cidre du Cotentin) → +1
PROD-0313,Cidre bio Cotentin AOC brut 2018 et 2019 150 cl,5,5,5,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (10.34 € HT) → 4 ; appellation protégée citée (AOC Cidre du Cotentin) → +1
PROD-0314,Grande cuvée Cotentin AOC extra brut 2018-2019 75 cl,4,4,5,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.28 € HT) → 3 ; appellation protégée citée (AOC Cidre du Cotentin) → +1
PROD-0315,Cidre bio Cotentin AOC extra brut 2018 puis 2019 150 cl,5,5,5,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (11.66 € HT) → 4 ; appellation protégée citée (AOC Cidre du Cotentin) → +1
PROD-0316,Cidre bio cuvée gourmande demi sec 75 cl,2,2,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.29 € HT) → 2
PROD-0317,Cidre bio micro cuvée N°1 vieilli fût chêne75 cl 2021,3,3,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.48 € HT) → 3
PROD-0318,Cidre bio micro cuvée N°1 vieilli fût chêne150 cl 2019,4,4,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (16.06 € HT) → 4
PROD-0319,Cidre bio micro cuvée N°2 cidre dégorgé 75 cl 2020,3,3,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (8.36 € HT) → 3
PROD-0320,Cidre bio micro cuvée N°3 cidre fermenté barriques de vin,5,5,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (10.23 € HT) → 4 ; spiritueux/vin de garde → +1
PROD-0321,Cidre bio micro cuvée N°4 Variétés acidulées,3,3,,,,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.15 € HT) → 3
